text,title,url
"    »Hvor dejligt, naar det bliver lyst!«
    hun sukked i sin Nød;
    saa gled hun til en bedre Kyst,
    hvor der er ingen Død;
    en Glans om hendes Aasyn laa
    af Lyset som hun kaldte paa,
    et Morgenskjær af salig Fred
    fra Sol, som ej gaar ned.


    Et Barn hun var, med ærligt Smil,
    og fjern fra løjet Skin,
    taalmodig under Smertens Pil!
    En stille, saaret Hind;
    en Brudejomfru, tør vi tro,
    som aaben fandt sin Frelsers Bo;
    som jubler af et frigjort Bryst:
    Hvor dejligt det blev lyst!




Den Sjæl Gud gav en stakket Stund
i vore Hænder hen,
det Blomster af en evig Grund
begjærer han igjen;
ej blinde Magter hende tog,
vor Fader selv os Vunden slog;
men Han har Trøst som han har Tugt.
Han modner Sorgens Frugt.


Ja Fader, med en Taareflod
Du tvætter Sjælens Støv,
Du vander Hjertets dybe Rod,
fornyer Troens Løv!
Da knoppes Kjærlighed og Haab,
da takke vi for Smertens Daab,
da signe vi Dit Naadebud,
vor Frelser og vor Gud!

",Christian Richardt: “Marie Brøndsted” from Første Deel (1895),https://kalliope.org/en/text/richardt2019073081
"Tyst Baaden gaar langs stille Strømme,
hvor Popler skabe Dæmringstid,
ved Siden tavse Svaner svømme,
alt tier, — vend dit Hoved hid!


Lad ømt det skælmske Øje lue,
slap Læbens spodske Smilebaand,
lad dine Blik i mine skue,
og hvil paa min din fine Haand.


Indstængte Taarer Hjærnen svider,
stum Elskov svulmer i mit Sind.
Lad ud mig græde, hvad jeg lider,
med Panden mod din Skulder ind, —


før jeg skal dø, før Sjælens Kræfter,
løsbundne fra det Herredom,
der nu dem til min Vilje hæfter,
skal atter vandre Verden om, —


før dette pinte, trætte Hjærte
fra alt sit tomme Slid bli’r løst,
død for sin dybe, vante Smerte,
død for hvert Haab om Fremtids-Trøst.


Hver maa sin strænge Bane gaa,
tit Graven uden Elskov naa;
saa vidt adskilte fra hverandre
kan savnfyldt Tvilling-Sjæle vandre.


Dog mere bitter Skæbnen er,
naar de for sent hinanden ser:
»Mit er dit Hjærte!« — »Ja, du kære.« —
»Din Haand da!« — »Nej, det maa ej være.«


Stands! — thi til mig kun forgæves du taler,
kære, om Tidens lægende Haand; —
frisk være Saaret, med stadige Kvaler,
naar du kun stedse staar ung for min Aand!


Men hvis Naturen med lovmyndig Stemme
kræver, at Mindet skal visne igen,
dersom de Træk, som vi elske og gemme
tro i vort Indre, maa snart falme hen, —


bort med hvert Minde, der halvslukt kun ulmed!
Flygt, strax og helt, alle Tanker om dig!
Dyb være Søvnen, og tæt være Mulmet,
gravlagte Fortidens Skygger for mig!


Saa jeg kan sige, hvis mulig dit Øje
møder mit Aasyn i kommende Aar:
»Hvem er dog hun, som besér mig saa nøje,
med de graa Øjne, det nødbrune Haar?«


Forgæves søger Glemsel jeg.
En Gang det isner vel herinde,
som Sneen hist paa Alpers Tinde,
hvor Maanens kolde Straaler skinne, —
men endnu, endnu ej!


Forgæves Kvalen i mit Bryst!
Med Jærnbaand fra » hinanden stængte
er vore Skæbner; — blev de sprængte,
selv da du knap paa Elskov tænkte.
Men er Fortvivlen Trøst?


Vig, Tanker, vig og plag mig ej!
Som hine fjærne Purpur-Høje
og Rhinen her til Fred sig bøje
for Solens milde Guddomsøje,
der langsomt sænker sig, —


saa lad mig hvile tyst, og blot
mit indre Syn fornemme stille
dit dybe Blik, det klare, milde,
hvis Farvestraaler sælsomt spille
imellem blaat og graat.


O Fred, til alt du rækker frem!
Flodstrømmen her og hine Fjælde
om længst forsvunden Strid kan melde.
Tæmmet er nu deres Ungdomsvælde,
dybt kvæger Freden dem.


O kom til mig i Drømme, — saa
skal Dagen atter rolig gaa;
saa giver Natten Trøst og Fred
for Længslen, jeg om Dagen led.


Kom, som saa tit du svæved frem,
et Bud fra Lysets Straaléhjem,
kast Glans og Smil omkring din Vej,
vær mild mod andre som mod min.


Kom nu, som aldrig du har gjort
i Sandhed, kom, stryg Haaret bort,
og kys min Pande, mild og god,
og sig: »Hvad gaar der dig imod?«


O kom til mig i Drømme, — saa
skal Dagen atter rolig gaa;
saa giver Natten Trøst og Fred
for Længslen, jeg om Dagen led.

",Adolf Hansen: “Visne Blade” from Oversatte engelske Digte (1884),https://kalliope.org/en/text/hansena2019091218
"En Død er kun en Død —
        og se min døde Ven,
saa slukket er hans Lød,
        saa kold er han strakt hen.


Skal aldrig raade Bod
        paa alt, hvad han forbrød,
er ikke ond og god,
        er kun en Død, en Død.


Skal aldrig øve Daad,
        genrejse sig i Aand,
dog vækker han min Graad
        ved Synet af sin Haand, —


dog peger sært og stort
        den døde, tause Mand
imod den grønne Port
        ind til saa lyst et Land.


Staa op, du Mand, som bød
        mig myndigt gaa den Vej,
min Ungdom gik, — — dog nej —
        en Død er kun en Død.

",Hans Ahlmann: »Død« fra Poplerne (1910),https://kalliope.org/da/text/ahlmann2023071523
"Du sukker, unge Mand, saa det kan høres,
Gjemt i Kupeens Hjørne inderst inde.
Hvad fejler dig? Er det et bittert Minde?
Bryg Lægedom af Giften! Det kan gjøres.


Sværmer du haabløst for en dejlig Kvinde?
Hold ud, min Ven, saa vil tilsidst hun røres!
Er du ærgjerrig? Før, imens du føres!
Ad den Vej naar du sikkert Magtens Tinde.


Tørster du efter Glæde? Drik! Du kan’et!
Dens Vin kan faa’s, selv om man er forgjældet,
Og smager bedst, naar den med Savn er blandet.


Kræver du Rigdom? Let du tvinger Heldet,
Naar ene det du vil, og intet andet.
— Da kjeder dig? — Saa er din Dødsdom fældet!

",P.A. Rosenberg: »Redningsløs« fra Pil og Plekter (1910),https://kalliope.org/da/text/rosenbergpa2018022557
"Liig Blomsterknoppen i sin Drøm
Endnu din Fremtid ei Du fatteer;
Udfold Dig frisk i Livets Strøm,
Bliv klog og from, bliv kjæk og øm, —
En rigtig, ægte Danmarks Datter!

",Christian Winther: »Til en trettenaarig Pige« fra Efterladte Digte (1879),https://kalliope.org/da/text/winther2018090918
"Salomons Sang mellem Bjergene
        Dvæl, Elskede! dvæl!
        Har jeg voldet dig Smerte?
        Du har rørt min Sjæl;
Din Taare har smeltet mit Hjerte.
— Nu gløde Bjergenes Toppe.


        Bliv, Elskede! bliv!
        Vær ei bange, min Due!
        Du blev Ørnens Viv;
Dog skjælv ei for Solfuglens Lue!
— Nu gløde Bjergenes Toppe.


        Med Maanen jeg fløi
        Over Bjergenes Høie;
        Paa vor Elskovs Høi
Mig smelted et Blik af dit Øie.
— Nu gløde Bjergenes Toppe.


        Min herlige Brud!
        Vil dit Blik mig anklage?
        Flyv mod Solen ud!
Du Ørnens høihjertede Mage!
— Nu gløde Bjergenes Toppe.

",B.S. Ingemann: »Salomons Sang mellem Bjergene« fra Salomons Ring (1839),https://kalliope.org/da/text/ingemann2002022407
"Af dit Kys suger jeg kun Livsenslede,
I din Nærhed visner jeg Tomme for Tomme,
Din Elskov aander mig Død og Goldhed,
Jeg gruer hver Gang, jeg véd, du skal komme;
Jeg gyser hver Gang, du sætter mig Stævne,
Men krymper mig feigt for at svigte et Møde.


Sæt du sprang i Søen!
                                — Jeg blev jaget til Døde.

",Emanuel Goldstein: »Af dit Kys suger jeg kun Livsenslede« fra Nogle Digte (1910),https://kalliope.org/da/text/goldstein2019041008
"O dette Øiekast — see væk!
Det Blik, den Trods, det Smiil — tilgiv!
Ha, det erindrer mig med Skræk
Om den, som var mit Alt, mit Liv.


Hun havde dette Hexesyn;
Jeg drak den Gift, som var deri;
Som du just sænked hun sit Bryn —
Min Sands og Samling var forbi.


Af Elskov blev jeg halvforrykt —
Og dog hun sveeg mig, sveeg sin Eed —
Saa sødt bedrager ingen — trygt
Jeg troede paa Bestandighed.


Smiil derfor ei som hun, som hun,
Der kunde skuffe mig saa haardt;
Den blide Trods, det Blik vil kun
Igjen min Fatning røve bort.


Sees paa en Mund, som din, saa sød,
Troldrunen, som behersked mig,
Saa troer jeg, Hjertet, hun forskjød,
Paany fortryllet, flyer til dig!

",Emil Aarestrup: “Til —” from Samlede Skrifter (1976),https://kalliope.org/en/text/aarestrup20190130149
"Solen gaaer saa deiligt ned
Bag den brune Hede,
Storken flagrer langveis fra
Hjemad til sin Rede;
I den lille Lyngtops Skjul
Synger der en een som Fugl,
Synger nok saa deiligt


Hjemme bag det høie Krat
Staaer min Faders Hytte,
Han, som boer i Himmelriig,
Naadigt den beskytte!
Maatte den i Dag og Aar
Staae som den iaften staaer,
Huse min Fader og Moder!

",Julius Christian Gerson: »Solnedgang« fra Digte for Børn (1845),https://kalliope.org/da/text/gerson2019121414
"Fra Mindernes Morgen vi møder vor Daad
dèr stævned i Gryet en Vikingebaad
frem gennem Morgenrøden;
Mærkesmanden i Løftningen stod,
spejded med frygtløse Øjne imod
Sejrens Lod eller Døden.


Nu stiger i Fjorde, i Bælter og Sund
de vagtsomme Øjne fra Vandenes Bund
fra Dybets usynlige Flaade —
vi tager de skjulteste Kræfter i Brug,
Dannebrog breder i Bølgen sin Dug
fra sælsomme Undervandsbaade.


Svinder der Skønhed — vi skaber en ny
og gemmer den gamle med Fortidens Ry
i Mindernes manende Vrimmel;
se, højt over Døgnenes Dag og Nat
sejler en gammel og prægtig Fregat
under den evige Himmel.


Alle, som elsker vort duftende Land,
hver Dreng, som har drømt om at blive en Mand,
der kæmped for Danmark i Fejde,
kender de kække, der glemte sig selv,
og sejler som Ry under Himmelens Hvælv
med Kongen fra Kolberger Heide.


Willemoes staar over Rælingens Rand —
engang var hans Hjerte en flakkende Brand —
nu smiler han dæmpet og vakkert,
han mindes sin Ungdoms urolige Aar
men nede paa Banjerne Tordenskjold staar,
sliber en bredbladet Daggert.


Juel sidder bøjet i Chefens Kahyt
og tegner i Kortet. Hvor Kampen har lydt,
han følger en flyende Flaade — —
Sejren han gemmer, taalmodig af Aand,
Slaget han leder med bydende Haand,
Kriger af Gudernes Naade.


Aa, luk dine Øjne og se dem, sé
s de stærke, der trodsede Rædsel og Ve,
| de Sømænd, stolte og ægte —
ikke blot Herrer som Trolle og Skram,
men Søfolk, hvis Duft er beget og stram
gamle, forblæste Knægte.


Erik den I Røde er Mærkesmand,
han spejder evindelig ud efter Land
fra Morgen til Aftenrøden: ]
Clement møder Du, heftig og god,
og Norby, der kendte kun Troskab og Mod,
Kærligheden — og Døden.


Segner en Sømand, værdig til Ry,
da brager en Torden, da flænges en Sky —
op skotter de gamle Krabater —
og Hvitfeld, de aldrig forfærdedes Ven,
han skynder sig glad og forventningsfuld hen,
hilser de ny Kammerater — — —


Minder vi har, som skal evigt bestaa,
Stolthed, der løfter os, nu vi er smaa
og har kun saa lidet at nævne;
er det med Storheden ringe bevendt —
den gamle Fregat kan vi være bekendt
i Verdenshistoriens Stævne!


Engang drog vi langvejs, erobrende bort
nu vogter vi kun, hvad der endnu er vort
men bliver os Kampen fornøden —
da viser vi dem, der til os sætter Lid,
at Mod er det samme til evig Tid —
som Kærligheden — og Døden.

",Axel Juel: »Flaaden« fra Himmel og Hav (1916),https://kalliope.org/da/text/juelaxel2019122302
"Som en Lavine, der sit Skred begynder,
Ad Torvet ned de tætte Skarer bølge,
En fremmed Jøde de med Undren følge:
Hvad er det vel for Visdom, han forkynder?


Tør den Foragtede fra Østens Egne
Som en Titan Olympens Tinde storme
Her i Athen, hvor Guderne sig forme
I Marmor selv for Folket allevegne?


Stod ikke her de høje Guders Vugge,
Er ikke Hellas Aandens eget Sæde,
Opvoxed her ej i en Blomsterkjæde
Hin skjønne Kultus, Tiden ej kan slukke?


Perikles’ By, som Pallas selv beskytter,
Som hun gjenføder ved de dybe Tanker,
Der lig et frodigt Skjønhedsnæt sig ranker
Fra Havn til Havn og Hellas sammenknytter —


Skal den nu lytte til en jødisk Daare,
Hvis Fantasi med Østerlandets Farver
Forjætter om et evigt Liv, man arver
Ved Bøn og Bod, ved Suk og bitter Taare?


Hvad er Askesen vel mod Livets Fylde?
Har ej Kroniden Vejen viist til Lykke?
Kan Aand og Kjød ej mere sammen bygge,
Og skal i Sørgeflor sig Jorden hylle?


Nej, for Homèr man Dagens Møje glemmer,
Og Sappho slaaer til Lyd med stærke Toner,
Og Pindars Flugt gaar stolt mod Æthrens Zoner,
Og blødt Anakreon sin Lyre stemmer.


Tør vel den Frække her med Visdom prale,
Hvor Sokrates’ og Platos Minde lever?
Da Raabet højt sig over Skaren hæver:
„Paa Areopagos skal Jøden tale!”


Og som Lavinen, der sit Skred begynder,
Mod Areopagos nu Skaren strømmer
At lytte til den østerlandske Drømmer
Og høre paa, hvad Nyt vel han forkynder.


Men som Du staar nu der med bøjet Hoved,
Du myndige og varme Troens Bærer,
Blandt tusind Vismænd som en Enfolds Lærer —
Forstaar Du, hvilket Storværk her Du voved?


Da løfter han sin Pande, og det ravnsorte Haar
Sig vælter over Skuldren, som naar Natten udslaaer
        Sin mulmtunge Styrtning over Jorden.
Til Jord han kaster Kappen, bag de buskede Bryn
Fra Øjet Guddomstanken skyder knittrende Lyn,
De vise Daarer studse ved det mægtige Syn
        Og som vente paa den rullende Torden:


„I helleniske Mænd, trindt med Undren jeg saae,
Hvor den strengeste Kultus I søger at naae
        For de himmelske, evige Skarer;
Thi da nylig jeg blandt eders Templer gik ud,
Saae et Alter jeg rejst „for den ukjendte Gud”,
Det er ham, som jeg tjener, og ham paa hvis Bud
        Eders spørgende Længsel jeg svarer!


Men den mægtige Skaber af Himmel og Jord
Og af Alt, hvad der aander, i Templer ej boer,
        Som er bygte af Menneskehænder!
Thi som Almagten selv trænger intet han til,
Ej til Gaver og Altrenes flammende Ild,
Selv han dræber og levendegjør, hvad han vil,
        Og sin Aand til Alskabningen sender” . . .


Og hans Ord bruser stærkt som den skummende Fos,
Der nedbryder Klippernes stensatte Trods
        Og splintrer dem i springende Skjærver!
Og hans Ord aander blidt som den vaarmilde Vind,
Der vifter Løvspringstiden i Hjerterne ind,
Der sænker Freden over det skjælvende Sind
        Og Stridsmænd til Martyrskaren hverver.


Thi dèr, hvor Sandhed brydes med den glimrende Løgn,
Og Evigheden mødes med det bristende Døgn,
        End aldrig sit Banner Aanden sænked!
Og her blev Jordens Vise til Daarer døbte om,
Hvor Jøden fra Tarsos over Guderne holdt Dom,
Da gjennem lukte Døre Forsoneren kom
        At løse dem, som Synden havde lænket.

",Martin Kok: »Pavlus i Athen« fra Akvareller (1884),https://kalliope.org/da/text/kokm2020052431
"Mener du, at den har Lykken fat,
som i sin Haand holder Snese Rigers Tømmer?
hviler han i rolig Søvn hver Nat?
og mon han aldrig Død og Oprør drømmer?
        Nej, I Potentater
        udi alle Stater!
        al jer Magt og Ære
        staar ej mod min Lære:
Held den Mand, der har en fuld Pokal!
og Notabene, har Evne den at tømme;
Vinens Dunster jage Livets Kval,
og i dens Draaber Livets Glæder svømme.


Spørg, min Ven, hin sejerkronte Helt;
han svarer dig med Naturens stærke Stemme:
Er jeg lykkelig, naar her i Felt
jeg Mennesket maa for Soldaten glemme?
        Alle Hannibaler
        ere Kanibaler.
        Hvilken grusom Ære!
        bedre er min Lære:
Held den Mand, der har en fuld Pokal etc.


Guldet, tror du, er al Lykkens Maal?
men véd du vel, i de lydiske Annaler
staar der, at Kong Krøsus steg paa Baal
og opbrændte sig med sine Kapitaler?
        Sorg og Plage vige
        sjælden fra den rige,
        lad ham Guldet prise!
        jeg bli’er ved min Vise:
Held den Mand, der har en fuld Pokal etc.


Se, paa Sandheds Vink staar Skjalden op
og med sin Sang fryder lejede Spioner,
bli’er forfulgt og syg paa Sjæl og Krop
og dør med Armod, Had og Lavrbærkroner
        Skal det Summen være
        af al Held og Ære,
        jeg min Fjende skjænker
        villig den og tænker:
Held den Mand, der har en fuld Pokal etc.


Ej skal Magtens Solskin varme mig,
jeg fri vil gjøre mig Livets Timer glade.
Om min Isse Ranken flette sig;
saa ler jeg ad de tørre Lavrbærblade!
        Kun saa mange Penge,
        at jeg ej skal trænge
        til lidt Vin at drikke;
        mer jeg ønsker ikke!
thi lyksalig den, der sin Pokal
kan uden Sorger og uden Frygt udtømme.
Vinens Dunster jage Livets Kval,
og i dens Draaber Livets Glæder svømme.

",P.A. Heiberg: »Vise«,https://kalliope.org/da/text/heibergpa2001070703
"Op af Nordhavs dybe Vander knejser
Landet, hvor sin Trone frihed rejser.
Højt fra vilde Fjelde
Styrter Fos med Vælde;
Mægtig Skov foruden, Malm forinden.


Men i Dalene Naturen smiler,
Qvæget blødt i Blomsterenge hviler,
Huset trygt bag Skrenten,
Gytten sødt hos Gjenten; —
Kraft og Kjerlighed sig sammenslynge.


Skaal for gamle Norges Kæmpefjelde!
For det Folk, som i forynget vælde
Frie Marker pløje
Som de Bølger høje! —
Norges hæder fast som Himlen stande!


Du gamle Alfers første Hjem i Norden!
Du skjøne Disers skjønne Fædreland!
Din Hæltehæder, lig Troldhættans Torden,
Gjenlyder vidt fra Østresaltets Strand!


I Freden mild og elskelig som Balder,
I Striden vild og frygtelig som Thor,
End blomstrer, som i Odins Gyldenalder,
Ejnheriars Land, hvor Frej med Freja boer.


Saa grønnes dine Dale, dine Fjelde
I evig Ungdom kraftigt Aar for Aar!
I Borgerdyd Du mærke kun din Ælde,
Og Svithiod stærk som nu om Sekler staaer!


Danmark! Fostermoder kjere!
      Hør vor Frydesang!
Himlen disse Toner bære
      Over Sø og Vang!
Ryst jert Løv, I Bøgeskove!
Hav! Du krumme stolt din Vove!
Lytter! nu den danske Tunge
Gladeligt skal sjunge!


Græs og Korn og Ved gi’er Jorden
      Føde, Ly og Lyst;
Dannemark bespiser Norden
      Af sit rige Bryst.
Trindt paa Hav og Sø og Strømme
Rigtbelagt Snekker svømme,
Uden Tal de Fiskestrimle
Underneden vrimle.


Er ustadig end vor Sommer
      Og vor Vinter lang,
Engen har dog sine Blommer,
      Frugt har Dannevang!
Kolde Storme — Hjerter varme,
Kjerlighed i ædle Barme,
Troskab under Sorg og Glæde
Har i Danmark Sæde.


Dine Sønner, elskte Moder!
      Ofte Sværdet svang,
Værnede om dine Goder,
      Værged for din Vang.
Enighed gjør Kæmper stærke,
Mod er rette Danneværke:
Hegnes saa den danske Have,
Ledet er ilave.


Om end Tvedragt herefter trindt paa Jorden,
Venskab, Fred og Fryd udi vort Norden! —
Fred, paa fast som Fjeldet!
Fryd, saa reen som Vældet!
Venskab, som blandt gamle Fosterbrødre!


For tidt tilforn har Brodertvisten hærget
Med daarlig Grumhed Nordens Trillingeblad;
Mod fælles Fiende nu kun blottes Værget:
De Tre som Een skal staae til sidste Mand!


Ja, Tre som Een mod fremmed Vold,
Da fast vi staae.
Vor Enighed, det er vort Skjold;
Treægget Sværd gjør Fienden kold,
Som paa den stærke Klippevold,
Paa Bølgen blaa!
Vor Venskabspagt fra Slægt til Slægt
I Kongers Konges Varetægt
Skal staae!

",Steen Steensen Blicher: “Himmelbjergssange” from Digte (1847),https://kalliope.org/en/text/blicher20030915149
"Bearn har nu sin Fyrste mist,
Han slumrer i Capellet hist
Bag hvide Marmorstene;
Hans Falk er fløiet bort i Skov,
Hans Hund har taget sig Forlov,
Hans Ganger skraber med sin Hov,
Den føler sig alene.


Thi med den ædle Drot gik ud
Den gamle Stammes lige Skud, —
Hvor skal de Manden finde,
Som bærer Kronens gyldne Baand
Samt Sværd og Spiir, at from i Aand
Han være kan den Svage Haand
Og Øie for den Blinde?


Alt samled sig i Tusindtal
Det stærke Folk fra Fjeld og Dal,
De stimled hid til Thinge;
Paa Steen den gamle Biskop stod,
Hvor Mængden trængtes Fod ved Fod,
Mens Sands og Hjerte de oplod
For Trøsten, han vil bringe.


Han løfted høit sin gyldne Stav,
Saa tyst der blev som i en Grav,
Da lød hans stærke Stemme:
„Vor Drot til Paradiset gik,
Han tømte Evighedens Drik,
Og Palmens Green til Scepter fik, —
Ham bør vi ei forglemme.


Men hvo skal sidde paa hans Stol?
Og hvo, som han en Retfærdssol,
Skal over Landet lyse?
En Hersker, som er Ære værd,
Hvis Mildhed gjør ham hjertenskjær,
Der svinge vil med Kraft sit Sværd
Og ei for Faren gyse?


Vi kjende Alle grant og godt
Fru Agnes, Søster til vor Drot,
Den ædle Enkefrue;
Hun bragte hist i fjerne Hjem
Et Tvillingpar til Verden frem, —
Lad os optugte Een af dem
Til Drot, som vi ham hue!”


Og Folket glad hans Ord fornam,
Med Bifaldsraab omringed ham,
Mens lydt paa Skjold de sloge:
En Ridder, Bondemand og Klerk,
Med Adel, Fromhed, Manddom stærk.
Blev valgte til det store Værk,
Og flux af Landet droge.


Fru Agnes sidder paa sin Borg,
Heel tankefuld og bleg af Sorg,
I sorte Enkeklæder;
Hun seer paa sine Gutter smaa,
Der slumrende i Vuggen laae, —
Da hørtes snelle Fjed at gaae,
En Svend i Salen træder: —


„Hil sidde Du, min Frue! — Her
Med Hyrdestav, med Kors og Sværd
Tre Mænd for Porten vente;
Raymond, Antonius, Izarn, —
Udsendt fra Folket i Bearn,
Vil her hos Dig et Fyrstebarn
Som deres Drot sig hente!”


Fru Agnes løfter op sit Slør,
Og seer ved Salens hvalte Dør
De Trende dybt sig neie;
Hun drager Silkepuden glat,
Fra Vuggen bort, mens sorrigmat
Hun peger paa den bedste Skat,
Endnu hun har i Eie.


Den Ene, sort af Haar og bleg,
Med knyttet Haand, sig krum mod Væg
Og mut og trodsig vender;
Men Een, guldlokket, fri og frank,
Som Æblet trind, som Druen blank,
Mens Brystet kraftigt steg og sank,
Laae der — med aabne Hænder.


De tause Tre ved Vuggen staae,
Og tankefuldt de stirre paa
De stærke Løveunger;
Og det blev klart, til Valget vist
Forlangte de ei nogen Frist,
Thi alle Tre udbrød tilsidst
Med jubelglade Tunger:


„Der ligger han med aaben Haand,
Med aabent Hjerte, freidig Aand,
Som skal vor Hersker blive!
Naar han har endt sin Ungdoms Tugt,
Vi ham i Purpur svøbe smukt,
Og Fyrste-Æblets rige Frugt
Udi hans Haand vi give!”


Og alle Tre med hellig Lyst
Berøre sagte Drengens Bryst
Med Sværd, med Kors, med Staven;
Og sværge høit, den Herre bold
At værne kjækt mod Vee og Vold,
I Fredens Ly, bag Kampens Skjold
Ham trofast indtil Graven.


Og han blev stor, blev from og stærk,
Og Herredommets tunge Værk
De trygt hans Haand betroede;
Han førte, som en ærlig Drot,
Sit Sværd og Scepter lige godt;
Derfor i Hytte som i Slot
Hed han Gaston den Gode.

",Christian Winther: »Gaston den Gode« fra Samlede Digtninger (1860),https://kalliope.org/da/text/winther2018090628
"Fremsagt ved en Mindefest i det Dramatisk-Litteraire Selskab,
hvor den Afdøde havde været Æresmedlem.
Den 4de Marts 1829.
Vor Kreds! ak, savner du igien
En ædel Ven?
Har Døden ham os røvet?
Ja, kort er Jordens skiønne Glands,
Og Tidens Krands
Snart visner, taber Løvet.
Men, Fader! paa dit Almagtsbud
Blev Evighed os givet,
Og Siælen flagrer til sin Gud,
Naar Støvet taber Livet.


Vor Holbøll, viis og elskelig!
Hvo kiendte dig,
Og skatted ei dit Hierte?
Thi huld, som Flora, var din Aand;
Hun ved din Haand
Besøgte Nordens Herthe.
Et Tempel har du hende bygt,
Det efter dig skal stande,
Hvor alle Væxter blomstre trygt
Fra Jordens fierne Lande.


Som i et Trylleslot man der
Kan finde hver
Guds Urt, hvorom man leder;
Der Palmen tæt ved Birken staaer,
Og Granens Haar
Berøre grønne Ceder.
Der ingen Væxt er det formeent
Ved eget Værd at gielde;
Selv staaer i Bedet, luget reent,
Den haardtforfulgte Nelde.


Vor Holbøll! i Naturens Skiød
Du Livet nød,
Og lærte blide Sæder.
Den Efterlevende nu staaer
Ved sorten Vaar,
Og Venneøiet græder.
Men Kiærlighed fortvivler ei,
Og mild er Vennetaaren;
Hist finder du en bedre Mai,
Der blomstrer evig Vaaren.


De smaae Guds-Engle møde dig
I Himmerig;
Med Blomster hver en Engel.
Som falmet Blomst dit Hoved her
Sig heldte; der
Det kneiser paa sin Stængel.
Der slører ingen Taagedamp
Dit vennehulde Øie;
Thi Sløret brast i Dødens Kamp,
Du skuer i det Høie.


Her var du os en sielden Ven;
Saasnart igien
Din Lige vi ei finde.
Derfor skal ærligt Broderord
I Broderchor
Høit lyde ved dit Minde.
Thalia mangen Glæde nød
Med dig i Livets Scene,
Og derfor klager ved din Død
Den rørte Melpomene.

",Adam Oehlenschläger: “Holbøll” from Poetiske Skrifter (1860),https://kalliope.org/en/text/oehlenschlaeger2019021678
"Vilde Skiebnen mig tilstæde
trende Ønsker for mit Held,
Elskovs, Venskabs, Druens Glæde
fristed blot min unge Siel.
Ei misundte jeg den Rige,
fro hos Ven og Viin og Pige:
eier Jordens Lykkelige
noget større, bedre Held?


Pigens Favnetag besielde
mig med Helbred, Mod og Kraft;
med min Ven jeg trolig deelde
Druens underfulde Saft.
Standse Armods Jammerklage,
Lidende i Skyts at tage;
selv i Kummers mørke Dage,
dette gav mig mandig Kraft.


Dog, den Lykke jeg begiærte
har jeg jo i denne Stund! —:
Mø og Ven er nær mit Hierte,
Vinen er paa Bægrets Bund.
Kielent tindre Pigens Blikke;
Vennens Haandtryk sviger ikke;
og i det vi Vinen drikke,
klinke vi af Hiertensgrund!

",N.T. Bruun: »Mine Ønsker« fra Bacchus og Comus (1814),https://kalliope.org/da/text/bruunnt2018122034
"Og det var paa Skanderborg Station,
der blev mine Tanker forfløjne.
Jeg saa en nydelig ung Person
med nøddebrune Øjne.


Kokette Øjne, men tavs og bleg
med Ansigtstræk saa skære,
en nittenaars Barm til en fin Figur,
spinkel og Hofterne svære.


Et kysk og forvovent Borgerbarn
med rastløse Sommerfugl-Lemmer
Af Gangens og Holdningens æggende Kraft
endnu jeg et Gentryk fornemmer.


Thi det er et Minde fra sorgløse Aar,
før Hykleriet og Vaaset
fik trykket vor unge Lyst ihjæl,
om ej det vor Mund fik laaset,


Da lidt blev favnet, men meget nydt
og alt og alle begæret,
da Sindet laa aabent og Blodet frit
som Sommerhavet og Vejret.


Jeg husker de brune Øjne, hvor trist
hun blev da hun saa’ os drage;
thi det var paa Skanderborg Station,
der stod hun alene tilbage.


Men jeg drog mod Nord, over Land og Sø,
og sommerberust mig kendte,
og da jeg sov ind paa Himmelbjærget,
de brune Øjne mig brændte.


De brændte saa sødt, de brændte saa hedt.
Jeg drømte, jeg tog hende med mig.
Hun dufted af Blomster, Viol og Reseda,
og kyssede Lindring og Fred mig.


Saa stærke Kys fra en ærbar Mund.
Var Kaffen ej bleven serveret,
den unge Frøken fra Skanderborg
vist havde sig kompromitteret.


Aa disse ærbare Borgerbørn,
de maa deres Hjærter ave,
pyntelig blomstrer den stærke Reseda
i Faderens lille Have.


Der findes saa mange Borgerbørn,
som gør vore Tanker forfløjne.
(Jeg mindes vel tyve med himmelblaa
og ti med brune Øjne).


Der findes saa mange sirlige smaa,
som gav os en Dans og en Rose,
Rejseminder og Alfe-Bedrag,
der svinder for Dag over Mose!


Men disse Blomster fra unge Aar,
dem sankede jeg til Dynge;
og naar jeg mærker den flygtige Duft,
begynder mit Blod at synge.


De smægter saa sødt, saa hjærtebeklemt
mod Solskin og luftblaa Dage.
Men det er paa Skanderborg Station,
der staar de alle tilbage.

",Sophus Claussen: “Rejseminder” from Pilefløjter (1899),https://kalliope.org/en/text/claussen2001031934
